.chain,.iteration,.draw,name,value,flokkur
2,806,1806,pi_now[1],0.00138925,Annað
2,806,1806,pi_now[2],0.0997891,Flokkur Fólksins
2,806,1806,pi_now[3],0.0700639,Framsóknarflokkurinn
2,806,1806,pi_now[4],0.158987,Miðflokkurinn
2,806,1806,pi_now[5],0.0618026,Píratar
2,806,1806,pi_now[6],0.249298,Samfylkingin
2,806,1806,pi_now[7],0.151326,Sjálfstæðisflokkurinn
2,806,1806,pi_now[8],0.0416934,Sósíalistaflokkurinn
2,806,1806,pi_now[9],0.0253848,Vinstri Græn
2,806,1806,pi_now[10],0.140266,Viðreisn
2,807,1807,pi_now[1],8.58803e-4,Annað
2,807,1807,pi_now[2],0.103575,Flokkur Fólksins
2,807,1807,pi_now[3],0.0735105,Framsóknarflokkurinn
2,807,1807,pi_now[4],0.158938,Miðflokkurinn
2,807,1807,pi_now[5],0.0532004,Píratar
2,807,1807,pi_now[6],0.232049,Samfylkingin
2,807,1807,pi_now[7],0.163148,Sjálfstæðisflokkurinn
2,807,1807,pi_now[8],0.0468701,Sósíalistaflokkurinn
2,807,1807,pi_now[9],0.0201411,Vinstri Græn
2,807,1807,pi_now[10],0.14771,Viðreisn
2,808,1808,pi_now[1],0.00242262,Annað
2,808,1808,pi_now[2],0.103783,Flokkur Fólksins
2,808,1808,pi_now[3],0.0483545,Framsóknarflokkurinn
2,808,1808,pi_now[4],0.147083,Miðflokkurinn
2,808,1808,pi_now[5],0.0655417,Píratar
2,808,1808,pi_now[6],0.261669,Samfylkingin
2,808,1808,pi_now[7],0.150972,Sjálfstæðisflokkurinn
2,808,1808,pi_now[8],0.0490035,Sósíalistaflokkurinn
2,808,1808,pi_now[9],0.020178,Vinstri Græn
2,808,1808,pi_now[10],0.150994,Viðreisn
2,809,1809,pi_now[1],0.00140534,Annað
2,809,1809,pi_now[2],0.104742,Flokkur Fólksins
2,809,1809,pi_now[3],0.0539073,Framsóknarflokkurinn
2,809,1809,pi_now[4],0.146154,Miðflokkurinn
2,809,1809,pi_now[5],0.0687653,Píratar
2,809,1809,pi_now[6],0.247266,Samfylkingin
2,809,1809,pi_now[7],0.173244,Sjálfstæðisflokkurinn
2,809,1809,pi_now[8],0.0339234,Sósíalistaflokkurinn
2,809,1809,pi_now[9],0.0288149,Vinstri Græn
2,809,1809,pi_now[10],0.141778,Viðreisn
2,810,1810,pi_now[1],0.00181222,Annað
2,810,1810,pi_now[2],0.119865,Flokkur Fólksins
2,810,1810,pi_now[3],0.0575256,Framsóknarflokkurinn
2,810,1810,pi_now[4],0.159338,Miðflokkurinn
2,810,1810,pi_now[5],0.0581726,Píratar
2,810,1810,pi_now[6],0.248287,Samfylkingin
2,810,1810,pi_now[7],0.144054,Sjálfstæðisflokkurinn
2,810,1810,pi_now[8],0.0491073,Sósíalistaflokkurinn
2,810,1810,pi_now[9],0.0218017,Vinstri Græn
2,810,1810,pi_now[10],0.140035,Viðreisn
2,811,1811,pi_now[1],0.00111251,Annað
2,811,1811,pi_now[2],0.102618,Flokkur Fólksins
2,811,1811,pi_now[3],0.0515955,Framsóknarflokkurinn
2,811,1811,pi_now[4],0.140583,Miðflokkurinn
2,811,1811,pi_now[5],0.0678288,Píratar
2,811,1811,pi_now[6],0.266598,Samfylkingin
2,811,1811,pi_now[7],0.167801,Sjálfstæðisflokkurinn
2,811,1811,pi_now[8],0.0376064,Sósíalistaflokkurinn
2,811,1811,pi_now[9],0.0246882,Vinstri Græn
2,811,1811,pi_now[10],0.139569,Viðreisn
2,812,1812,pi_now[1],0.00168849,Annað
2,812,1812,pi_now[2],0.122879,Flokkur Fólksins
2,812,1812,pi_now[3],0.0561847,Framsóknarflokkurinn
2,812,1812,pi_now[4],0.168226,Miðflokkurinn
2,812,1812,pi_now[5],0.0582694,Píratar
2,812,1812,pi_now[6],0.246261,Samfylkingin
2,812,1812,pi_now[7],0.159621,Sjálfstæðisflokkurinn
2,812,1812,pi_now[8],0.0437098,Sósíalistaflokkurinn
2,812,1812,pi_now[9],0.0228096,Vinstri Græn
2,812,1812,pi_now[10],0.12035,Viðreisn
2,813,1813,pi_now[1],0.00268505,Annað
2,813,1813,pi_now[2],0.0904748,Flokkur Fólksins
2,813,1813,pi_now[3],0.0603065,Framsóknarflokkurinn
2,813,1813,pi_now[4],0.162735,Miðflokkurinn
2,813,1813,pi_now[5],0.0743648,Píratar
2,813,1813,pi_now[6],0.286426,Samfylkingin
2,813,1813,pi_now[7],0.128346,Sjálfstæðisflokkurinn
2,813,1813,pi_now[8],0.0501388,Sósíalistaflokkurinn
2,813,1813,pi_now[9],0.0179768,Vinstri Græn
2,813,1813,pi_now[10],0.126546,Viðreisn
2,814,1814,pi_now[1],9.41723e-4,Annað
2,814,1814,pi_now[2],0.0982676,Flokkur Fólksins
2,814,1814,pi_now[3],0.0687148,Framsóknarflokkurinn
2,814,1814,pi_now[4],0.146406,Miðflokkurinn
2,814,1814,pi_now[5],0.0827621,Píratar
2,814,1814,pi_now[6],0.248205,Samfylkingin
2,814,1814,pi_now[7],0.16657,Sjálfstæðisflokkurinn
2,814,1814,pi_now[8],0.0453784,Sósíalistaflokkurinn
2,814,1814,pi_now[9],0.0265652,Vinstri Græn
2,814,1814,pi_now[10],0.116189,Viðreisn
2,815,1815,pi_now[1],7.96953e-4,Annað
2,815,1815,pi_now[2],0.10853,Flokkur Fólksins
2,815,1815,pi_now[3],0.0503344,Framsóknarflokkurinn
2,815,1815,pi_now[4],0.169763,Miðflokkurinn
2,815,1815,pi_now[5],0.0595997,Píratar
2,815,1815,pi_now[6],0.265194,Samfylkingin
2,815,1815,pi_now[7],0.13866,Sjálfstæðisflokkurinn
2,815,1815,pi_now[8],0.046044,Sósíalistaflokkurinn
2,815,1815,pi_now[9],0.0193016,Vinstri Græn
2,815,1815,pi_now[10],0.141776,Viðreisn
2,816,1816,pi_now[1],0.00207854,Annað
2,816,1816,pi_now[2],0.0990446,Flokkur Fólksins
2,816,1816,pi_now[3],0.0699674,Framsóknarflokkurinn
2,816,1816,pi_now[4],0.157869,Miðflokkurinn
2,816,1816,pi_now[5],0.0599664,Píratar
2,816,1816,pi_now[6],0.25657,Samfylkingin
2,816,1816,pi_now[7],0.161438,Sjálfstæðisflokkurinn
2,816,1816,pi_now[8],0.0401821,Sósíalistaflokkurinn
2,816,1816,pi_now[9],0.0230858,Vinstri Græn
2,816,1816,pi_now[10],0.129798,Viðreisn
2,817,1817,pi_now[1],7.05722e-4,Annað
2,817,1817,pi_now[2],0.117009,Flokkur Fólksins
2,817,1817,pi_now[3],0.0593854,Framsóknarflokkurinn
2,817,1817,pi_now[4],0.148863,Miðflokkurinn
2,817,1817,pi_now[5],0.0510657,Píratar
2,817,1817,pi_now[6],0.244543,Samfylkingin
2,817,1817,pi_now[7],0.146675,Sjálfstæðisflokkurinn
2,817,1817,pi_now[8],0.0413377,Sósíalistaflokkurinn
2,817,1817,pi_now[9],0.0234745,Vinstri Græn
2,817,1817,pi_now[10],0.166941,Viðreisn
2,818,1818,pi_now[1],0.00176047,Annað
2,818,1818,pi_now[2],0.108123,Flokkur Fólksins
2,818,1818,pi_now[3],0.0603188,Framsóknarflokkurinn
2,818,1818,pi_now[4],0.143871,Miðflokkurinn
2,818,1818,pi_now[5],0.0729474,Píratar
2,818,1818,pi_now[6],0.255286,Samfylkingin
2,818,1818,pi_now[7],0.135377,Sjálfstæðisflokkurinn
2,818,1818,pi_now[8],0.0446869,Sósíalistaflokkurinn
2,818,1818,pi_now[9],0.0213511,Vinstri Græn
2,818,1818,pi_now[10],0.156278,Viðreisn
2,819,1819,pi_now[1],7.97588e-4,Annað
2,819,1819,pi_now[2],0.107492,Flokkur Fólksins
2,819,1819,pi_now[3],0.0613324,Framsóknarflokkurinn
2,819,1819,pi_now[4],0.153716,Miðflokkurinn
2,819,1819,pi_now[5],0.0601428,Píratar
2,819,1819,pi_now[6],0.236721,Samfylkingin
2,819,1819,pi_now[7],0.186453,Sjálfstæðisflokkurinn
2,819,1819,pi_now[8],0.0332996,Sósíalistaflokkurinn
2,819,1819,pi_now[9],0.0180501,Vinstri Græn
2,819,1819,pi_now[10],0.141995,Viðreisn
2,820,1820,pi_now[1],0.0024061,Annað
2,820,1820,pi_now[2],0.107956,Flokkur Fólksins
2,820,1820,pi_now[3],0.0808693,Framsóknarflokkurinn
2,820,1820,pi_now[4],0.14842,Miðflokkurinn
2,820,1820,pi_now[5],0.0596471,Píratar
2,820,1820,pi_now[6],0.24129,Samfylkingin
2,820,1820,pi_now[7],0.162964,Sjálfstæðisflokkurinn
2,820,1820,pi_now[8],0.0406963,Sósíalistaflokkurinn
2,820,1820,pi_now[9],0.0227476,Vinstri Græn
2,820,1820,pi_now[10],0.133003,Viðreisn
2,821,1821,pi_now[1],7.23066e-4,Annað
2,821,1821,pi_now[2],0.124359,Flokkur Fólksins
2,821,1821,pi_now[3],0.0642597,Framsóknarflokkurinn
2,821,1821,pi_now[4],0.13146,Miðflokkurinn
2,821,1821,pi_now[5],0.0725191,Píratar
2,821,1821,pi_now[6],0.249518,Samfylkingin
2,821,1821,pi_now[7],0.152806,Sjálfstæðisflokkurinn
2,821,1821,pi_now[8],0.0303983,Sósíalistaflokkurinn
2,821,1821,pi_now[9],0.0259403,Vinstri Græn
2,821,1821,pi_now[10],0.148016,Viðreisn
2,822,1822,pi_now[1],9.1344e-4,Annað
2,822,1822,pi_now[2],0.0938664,Flokkur Fólksins
2,822,1822,pi_now[3],0.0594951,Framsóknarflokkurinn
2,822,1822,pi_now[4],0.155188,Miðflokkurinn
2,822,1822,pi_now[5],0.058634,Píratar
2,822,1822,pi_now[6],0.241174,Samfylkingin
2,822,1822,pi_now[7],0.17754,Sjálfstæðisflokkurinn
2,822,1822,pi_now[8],0.0394986,Sósíalistaflokkurinn
2,822,1822,pi_now[9],0.0173151,Vinstri Græn
2,822,1822,pi_now[10],0.156375,Viðreisn
2,823,1823,pi_now[1],0.00275805,Annað
2,823,1823,pi_now[2],0.0964163,Flokkur Fólksins
2,823,1823,pi_now[3],0.0691037,Framsóknarflokkurinn
2,823,1823,pi_now[4],0.155915,Miðflokkurinn
2,823,1823,pi_now[5],0.0584667,Píratar
2,823,1823,pi_now[6],0.246233,Samfylkingin
2,823,1823,pi_now[7],0.154969,Sjálfstæðisflokkurinn
2,823,1823,pi_now[8],0.0428246,Sósíalistaflokkurinn
2,823,1823,pi_now[9],0.0319711,Vinstri Græn
2,823,1823,pi_now[10],0.141343,Viðreisn
2,824,1824,pi_now[1],0.00243227,Annað
2,824,1824,pi_now[2],0.118737,Flokkur Fólksins
2,824,1824,pi_now[3],0.0609909,Framsóknarflokkurinn
2,824,1824,pi_now[4],0.158053,Miðflokkurinn
2,824,1824,pi_now[5],0.0588891,Píratar
2,824,1824,pi_now[6],0.231148,Samfylkingin
2,824,1824,pi_now[7],0.150157,Sjálfstæðisflokkurinn
2,824,1824,pi_now[8],0.0432482,Sósíalistaflokkurinn
2,824,1824,pi_now[9],0.0225173,Vinstri Græn
2,824,1824,pi_now[10],0.153827,Viðreisn
2,825,1825,pi_now[1],0.0021084,Annað
2,825,1825,pi_now[2],0.11085,Flokkur Fólksins
2,825,1825,pi_now[3],0.0622104,Framsóknarflokkurinn
2,825,1825,pi_now[4],0.147534,Miðflokkurinn
2,825,1825,pi_now[5],0.0571967,Píratar
2,825,1825,pi_now[6],0.25562,Samfylkingin
2,825,1825,pi_now[7],0.154074,Sjálfstæðisflokkurinn
2,825,1825,pi_now[8],0.046664,Sósíalistaflokkurinn
2,825,1825,pi_now[9],0.0263031,Vinstri Græn
2,825,1825,pi_now[10],0.137439,Viðreisn
2,826,1826,pi_now[1],0.00208913,Annað
2,826,1826,pi_now[2],0.117765,Flokkur Fólksins
2,826,1826,pi_now[3],0.0692974,Framsóknarflokkurinn
2,826,1826,pi_now[4],0.12957,Miðflokkurinn
2,826,1826,pi_now[5],0.0662189,Píratar
2,826,1826,pi_now[6],0.267306,Samfylkingin
2,826,1826,pi_now[7],0.15468,Sjálfstæðisflokkurinn
2,826,1826,pi_now[8],0.0377655,Sósíalistaflokkurinn
2,826,1826,pi_now[9],0.0186076,Vinstri Græn
2,826,1826,pi_now[10],0.136701,Viðreisn
2,827,1827,pi_now[1],0.0015384,Annað
2,827,1827,pi_now[2],0.103063,Flokkur Fólksins
2,827,1827,pi_now[3],0.0652495,Framsóknarflokkurinn
2,827,1827,pi_now[4],0.146531,Miðflokkurinn
2,827,1827,pi_now[5],0.0533768,Píratar
2,827,1827,pi_now[6],0.239148,Samfylkingin
2,827,1827,pi_now[7],0.176021,Sjálfstæðisflokkurinn
2,827,1827,pi_now[8],0.0425025,Sósíalistaflokkurinn
2,827,1827,pi_now[9],0.0229951,Vinstri Græn
2,827,1827,pi_now[10],0.149575,Viðreisn
2,828,1828,pi_now[1],0.00164567,Annað
2,828,1828,pi_now[2],0.106065,Flokkur Fólksins
2,828,1828,pi_now[3],0.0450527,Framsóknarflokkurinn
2,828,1828,pi_now[4],0.182755,Miðflokkurinn
2,828,1828,pi_now[5],0.0673223,Píratar
2,828,1828,pi_now[6],0.243957,Samfylkingin
2,828,1828,pi_now[7],0.157405,Sjálfstæðisflokkurinn
2,828,1828,pi_now[8],0.0383667,Sósíalistaflokkurinn
2,828,1828,pi_now[9],0.0327741,Vinstri Græn
2,828,1828,pi_now[10],0.124656,Viðreisn
2,829,1829,pi_now[1],0.00108826,Annað
2,829,1829,pi_now[2],0.106186,Flokkur Fólksins
2,829,1829,pi_now[3],0.0530322,Framsóknarflokkurinn
2,829,1829,pi_now[4],0.174573,Miðflokkurinn
2,829,1829,pi_now[5],0.0509614,Píratar
2,829,1829,pi_now[6],0.257576,Samfylkingin
2,829,1829,pi_now[7],0.157204,Sjálfstæðisflokkurinn
2,829,1829,pi_now[8],0.0344724,Sósíalistaflokkurinn
2,829,1829,pi_now[9],0.0212893,Vinstri Græn
2,829,1829,pi_now[10],0.143619,Viðreisn
2,830,1830,pi_now[1],6.20455e-4,Annað
2,830,1830,pi_now[2],0.114416,Flokkur Fólksins
2,830,1830,pi_now[3],0.0545816,Framsóknarflokkurinn
2,830,1830,pi_now[4],0.152083,Miðflokkurinn
2,830,1830,pi_now[5],0.0476834,Píratar
2,830,1830,pi_now[6],0.258882,Samfylkingin
2,830,1830,pi_now[7],0.167563,Sjálfstæðisflokkurinn
2,830,1830,pi_now[8],0.0323734,Sósíalistaflokkurinn
2,830,1830,pi_now[9],0.0229496,Vinstri Græn
2,830,1830,pi_now[10],0.148848,Viðreisn
2,831,1831,pi_now[1],0.0064491,Annað
2,831,1831,pi_now[2],0.097855,Flokkur Fólksins
2,831,1831,pi_now[3],0.0692434,Framsóknarflokkurinn
2,831,1831,pi_now[4],0.151118,Miðflokkurinn
2,831,1831,pi_now[5],0.0658939,Píratar
2,831,1831,pi_now[6],0.255915,Samfylkingin
2,831,1831,pi_now[7],0.135915,Sjálfstæðisflokkurinn
2,831,1831,pi_now[8],0.0304602,Sósíalistaflokkurinn
2,831,1831,pi_now[9],0.026169,Vinstri Græn
2,831,1831,pi_now[10],0.160981,Viðreisn
2,832,1832,pi_now[1],5.94921e-4,Annað
2,832,1832,pi_now[2],0.119541,Flokkur Fólksins
2,832,1832,pi_now[3],0.0587253,Framsóknarflokkurinn
2,832,1832,pi_now[4],0.160469,Miðflokkurinn
2,832,1832,pi_now[5],0.0517222,Píratar
2,832,1832,pi_now[6],0.261567,Samfylkingin
2,832,1832,pi_now[7],0.151706,Sjálfstæðisflokkurinn
2,832,1832,pi_now[8],0.0352299,Sósíalistaflokkurinn
2,832,1832,pi_now[9],0.0246045,Vinstri Græn
2,832,1832,pi_now[10],0.135841,Viðreisn
2,833,1833,pi_now[1],0.00406207,Annað
2,833,1833,pi_now[2],0.0975996,Flokkur Fólksins
2,833,1833,pi_now[3],0.0581485,Framsóknarflokkurinn
2,833,1833,pi_now[4],0.144741,Miðflokkurinn
2,833,1833,pi_now[5],0.0619509,Píratar
2,833,1833,pi_now[6],0.249444,Samfylkingin
2,833,1833,pi_now[7],0.159693,Sjálfstæðisflokkurinn
2,833,1833,pi_now[8],0.048694,Sósíalistaflokkurinn
2,833,1833,pi_now[9],0.029814,Vinstri Græn
2,833,1833,pi_now[10],0.145853,Viðreisn
2,834,1834,pi_now[1],0.00125691,Annað
2,834,1834,pi_now[2],0.112315,Flokkur Fólksins
2,834,1834,pi_now[3],0.0619255,Framsóknarflokkurinn
2,834,1834,pi_now[4],0.148545,Miðflokkurinn
2,834,1834,pi_now[5],0.0695383,Píratar
2,834,1834,pi_now[6],0.263006,Samfylkingin
2,834,1834,pi_now[7],0.134552,Sjálfstæðisflokkurinn
2,834,1834,pi_now[8],0.0395468,Sósíalistaflokkurinn
2,834,1834,pi_now[9],0.0213617,Vinstri Græn
2,834,1834,pi_now[10],0.147952,Viðreisn
2,835,1835,pi_now[1],0.00225307,Annað
2,835,1835,pi_now[2],0.09339,Flokkur Fólksins
2,835,1835,pi_now[3],0.0673665,Framsóknarflokkurinn
2,835,1835,pi_now[4],0.162549,Miðflokkurinn
2,835,1835,pi_now[5],0.063389,Píratar
2,835,1835,pi_now[6],0.249735,Samfylkingin
2,835,1835,pi_now[7],0.14172,Sjálfstæðisflokkurinn
2,835,1835,pi_now[8],0.0524905,Sósíalistaflokkurinn
2,835,1835,pi_now[9],0.0301558,Vinstri Græn
2,835,1835,pi_now[10],0.136951,Viðreisn
2,836,1836,pi_now[1],1.31722e-4,Annað
2,836,1836,pi_now[2],0.105472,Flokkur Fólksins
2,836,1836,pi_now[3],0.070253,Framsóknarflokkurinn
2,836,1836,pi_now[4],0.155959,Miðflokkurinn
2,836,1836,pi_now[5],0.0679821,Píratar
2,836,1836,pi_now[6],0.231694,Samfylkingin
2,836,1836,pi_now[7],0.160594,Sjálfstæðisflokkurinn
2,836,1836,pi_now[8],0.0439194,Sósíalistaflokkurinn
2,836,1836,pi_now[9],0.0237991,Vinstri Græn
2,836,1836,pi_now[10],0.140195,Viðreisn
2,837,1837,pi_now[1],3.75628e-4,Annað
2,837,1837,pi_now[2],0.106596,Flokkur Fólksins
2,837,1837,pi_now[3],0.0538283,Framsóknarflokkurinn
2,837,1837,pi_now[4],0.14277,Miðflokkurinn
2,837,1837,pi_now[5],0.0714987,Píratar
2,837,1837,pi_now[6],0.25505,Samfylkingin
2,837,1837,pi_now[7],0.149615,Sjálfstæðisflokkurinn
2,837,1837,pi_now[8],0.048313,Sósíalistaflokkurinn
2,837,1837,pi_now[9],0.0242363,Vinstri Græn
2,837,1837,pi_now[10],0.147717,Viðreisn
2,838,1838,pi_now[1],0.00668947,Annað
2,838,1838,pi_now[2],0.115128,Flokkur Fólksins
2,838,1838,pi_now[3],0.0574104,Framsóknarflokkurinn
2,838,1838,pi_now[4],0.150436,Miðflokkurinn
2,838,1838,pi_now[5],0.0667863,Píratar
2,838,1838,pi_now[6],0.251802,Samfylkingin
2,838,1838,pi_now[7],0.139495,Sjálfstæðisflokkurinn
2,838,1838,pi_now[8],0.0509549,Sósíalistaflokkurinn
2,838,1838,pi_now[9],0.0215056,Vinstri Græn
2,838,1838,pi_now[10],0.139793,Viðreisn
2,839,1839,pi_now[1],7.79407e-4,Annað
2,839,1839,pi_now[2],0.128821,Flokkur Fólksins
2,839,1839,pi_now[3],0.0627893,Framsóknarflokkurinn
2,839,1839,pi_now[4],0.139702,Miðflokkurinn
2,839,1839,pi_now[5],0.061031,Píratar
2,839,1839,pi_now[6],0.256252,Samfylkingin
2,839,1839,pi_now[7],0.156445,Sjálfstæðisflokkurinn
2,839,1839,pi_now[8],0.0409491,Sósíalistaflokkurinn
2,839,1839,pi_now[9],0.0206665,Vinstri Græn
2,839,1839,pi_now[10],0.132564,Viðreisn
2,840,1840,pi_now[1],0.00173745,Annað
2,840,1840,pi_now[2],0.125507,Flokkur Fólksins
2,840,1840,pi_now[3],0.059957,Framsóknarflokkurinn
2,840,1840,pi_now[4],0.165865,Miðflokkurinn
2,840,1840,pi_now[5],0.0594751,Píratar
2,840,1840,pi_now[6],0.236637,Samfylkingin
2,840,1840,pi_now[7],0.142798,Sjálfstæðisflokkurinn
2,840,1840,pi_now[8],0.0441175,Sósíalistaflokkurinn
2,840,1840,pi_now[9],0.0188614,Vinstri Græn
2,840,1840,pi_now[10],0.145045,Viðreisn
2,841,1841,pi_now[1],0.00359323,Annað
2,841,1841,pi_now[2],0.10911,Flokkur Fólksins
2,841,1841,pi_now[3],0.0472152,Framsóknarflokkurinn
2,841,1841,pi_now[4],0.157904,Miðflokkurinn
2,841,1841,pi_now[5],0.0609276,Píratar
2,841,1841,pi_now[6],0.265753,Samfylkingin
2,841,1841,pi_now[7],0.144198,Sjálfstæðisflokkurinn
2,841,1841,pi_now[8],0.0462746,Sósíalistaflokkurinn
2,841,1841,pi_now[9],0.0279662,Vinstri Græn
2,841,1841,pi_now[10],0.137057,Viðreisn
2,842,1842,pi_now[1],6.64194e-4,Annað
2,842,1842,pi_now[2],0.116227,Flokkur Fólksins
2,842,1842,pi_now[3],0.0623068,Framsóknarflokkurinn
2,842,1842,pi_now[4],0.144486,Miðflokkurinn
2,842,1842,pi_now[5],0.0614082,Píratar
2,842,1842,pi_now[6],0.277161,Samfylkingin
2,842,1842,pi_now[7],0.155875,Sjálfstæðisflokkurinn
2,842,1842,pi_now[8],0.0345429,Sósíalistaflokkurinn
2,842,1842,pi_now[9],0.0235134,Vinstri Græn
2,842,1842,pi_now[10],0.123816,Viðreisn
2,843,1843,pi_now[1],0.00257074,Annað
2,843,1843,pi_now[2],0.11079,Flokkur Fólksins
2,843,1843,pi_now[3],0.0627438,Framsóknarflokkurinn
2,843,1843,pi_now[4],0.155018,Miðflokkurinn
2,843,1843,pi_now[5],0.0666026,Píratar
2,843,1843,pi_now[6],0.256683,Samfylkingin
2,843,1843,pi_now[7],0.151322,Sjálfstæðisflokkurinn
2,843,1843,pi_now[8],0.0502389,Sósíalistaflokkurinn
2,843,1843,pi_now[9],0.0234927,Vinstri Græn
2,843,1843,pi_now[10],0.120539,Viðreisn
2,844,1844,pi_now[1],3.74295e-4,Annað
2,844,1844,pi_now[2],0.115351,Flokkur Fólksins
2,844,1844,pi_now[3],0.0511766,Framsóknarflokkurinn
2,844,1844,pi_now[4],0.160243,Miðflokkurinn
2,844,1844,pi_now[5],0.0602036,Píratar
2,844,1844,pi_now[6],0.22534,Samfylkingin
2,844,1844,pi_now[7],0.174518,Sjálfstæðisflokkurinn
2,844,1844,pi_now[8],0.0373917,Sósíalistaflokkurinn
2,844,1844,pi_now[9],0.0269872,Vinstri Græn
2,844,1844,pi_now[10],0.148414,Viðreisn
2,845,1845,pi_now[1],0.00508053,Annað
2,845,1845,pi_now[2],0.0993738,Flokkur Fólksins
2,845,1845,pi_now[3],0.0667334,Framsóknarflokkurinn
2,845,1845,pi_now[4],0.158333,Miðflokkurinn
2,845,1845,pi_now[5],0.0671466,Píratar
2,845,1845,pi_now[6],0.251457,Samfylkingin
2,845,1845,pi_now[7],0.139942,Sjálfstæðisflokkurinn
2,845,1845,pi_now[8],0.0455322,Sósíalistaflokkurinn
2,845,1845,pi_now[9],0.0258413,Vinstri Græn
2,845,1845,pi_now[10],0.14056,Viðreisn
2,846,1846,pi_now[1],0.00501433,Annað
2,846,1846,pi_now[2],0.116559,Flokkur Fólksins
2,846,1846,pi_now[3],0.0711995,Framsóknarflokkurinn
2,846,1846,pi_now[4],0.168776,Miðflokkurinn
2,846,1846,pi_now[5],0.0513479,Píratar
2,846,1846,pi_now[6],0.246298,Samfylkingin
2,846,1846,pi_now[7],0.140079,Sjálfstæðisflokkurinn
2,846,1846,pi_now[8],0.0367219,Sósíalistaflokkurinn
2,846,1846,pi_now[9],0.015884,Vinstri Græn
2,846,1846,pi_now[10],0.14812,Viðreisn
2,847,1847,pi_now[1],1.2258e-4,Annað
2,847,1847,pi_now[2],0.103059,Flokkur Fólksins
2,847,1847,pi_now[3],0.0650841,Framsóknarflokkurinn
2,847,1847,pi_now[4],0.146336,Miðflokkurinn
2,847,1847,pi_now[5],0.0628479,Píratar
2,847,1847,pi_now[6],0.262345,Samfylkingin
2,847,1847,pi_now[7],0.152965,Sjálfstæðisflokkurinn
2,847,1847,pi_now[8],0.0420017,Sósíalistaflokkurinn
2,847,1847,pi_now[9],0.0116668,Vinstri Græn
2,847,1847,pi_now[10],0.153573,Viðreisn
2,848,1848,pi_now[1],9.57188e-4,Annað
2,848,1848,pi_now[2],0.0960447,Flokkur Fólksins
2,848,1848,pi_now[3],0.0563634,Framsóknarflokkurinn
2,848,1848,pi_now[4],0.153964,Miðflokkurinn
2,848,1848,pi_now[5],0.0624686,Píratar
2,848,1848,pi_now[6],0.25192,Samfylkingin
2,848,1848,pi_now[7],0.143718,Sjálfstæðisflokkurinn
2,848,1848,pi_now[8],0.0451582,Sósíalistaflokkurinn
2,848,1848,pi_now[9],0.0328486,Vinstri Græn
2,848,1848,pi_now[10],0.156557,Viðreisn
2,849,1849,pi_now[1],0.00481975,Annað
2,849,1849,pi_now[2],0.0966389,Flokkur Fólksins
2,849,1849,pi_now[3],0.0663525,Framsóknarflokkurinn
2,849,1849,pi_now[4],0.159169,Miðflokkurinn
2,849,1849,pi_now[5],0.0467614,Píratar
2,849,1849,pi_now[6],0.259472,Samfylkingin
2,849,1849,pi_now[7],0.164526,Sjálfstæðisflokkurinn
2,849,1849,pi_now[8],0.0399111,Sósíalistaflokkurinn
2,849,1849,pi_now[9],0.0137482,Vinstri Græn
2,849,1849,pi_now[10],0.148601,Viðreisn
2,850,1850,pi_now[1],4.12288e-4,Annað
2,850,1850,pi_now[2],0.111084,Flokkur Fólksins
2,850,1850,pi_now[3],0.0741168,Framsóknarflokkurinn
2,850,1850,pi_now[4],0.152249,Miðflokkurinn
2,850,1850,pi_now[5],0.0555078,Píratar
2,850,1850,pi_now[6],0.254366,Samfylkingin
2,850,1850,pi_now[7],0.141647,Sjálfstæðisflokkurinn
2,850,1850,pi_now[8],0.0450881,Sósíalistaflokkurinn
2,850,1850,pi_now[9],0.025967,Vinstri Græn
2,850,1850,pi_now[10],0.139562,Viðreisn
2,851,1851,pi_now[1],6.03057e-4,Annað
2,851,1851,pi_now[2],0.108027,Flokkur Fólksins
2,851,1851,pi_now[3],0.0719904,Framsóknarflokkurinn
2,851,1851,pi_now[4],0.156557,Miðflokkurinn
2,851,1851,pi_now[5],0.0566655,Píratar
2,851,1851,pi_now[6],0.23444,Samfylkingin
2,851,1851,pi_now[7],0.163377,Sjálfstæðisflokkurinn
2,851,1851,pi_now[8],0.029835,Sósíalistaflokkurinn
2,851,1851,pi_now[9],0.0379807,Vinstri Græn
2,851,1851,pi_now[10],0.140525,Viðreisn
2,852,1852,pi_now[1],0.00302337,Annað
2,852,1852,pi_now[2],0.114145,Flokkur Fólksins
2,852,1852,pi_now[3],0.0608548,Framsóknarflokkurinn
2,852,1852,pi_now[4],0.167703,Miðflokkurinn
2,852,1852,pi_now[5],0.0469734,Píratar
2,852,1852,pi_now[6],0.255454,Samfylkingin
2,852,1852,pi_now[7],0.138757,Sjálfstæðisflokkurinn
2,852,1852,pi_now[8],0.0311729,Sósíalistaflokkurinn
2,852,1852,pi_now[9],0.021606,Vinstri Græn
2,852,1852,pi_now[10],0.160311,Viðreisn
2,853,1853,pi_now[1],6.63064e-4,Annað
2,853,1853,pi_now[2],0.100907,Flokkur Fólksins
2,853,1853,pi_now[3],0.0546558,Framsóknarflokkurinn
2,853,1853,pi_now[4],0.151661,Miðflokkurinn
2,853,1853,pi_now[5],0.0646153,Píratar
2,853,1853,pi_now[6],0.248572,Samfylkingin
2,853,1853,pi_now[7],0.186877,Sjálfstæðisflokkurinn
